50 50
c[44][6] = 1392.44
c[44][7] = 1014.51
c[44][8] = 1141.07
c[44][9] = 1216.82
c[44][10] = 1052.1
c[44][11] = 1217.98
c[44][12] = 1067.92
c[44][13] = 1336.68
c[44][14] = 1521.58
c[44][15] = 1323.1
c[44][16] = 1236.3
c[44][17] = 1128.45
c[44][18] = 1185.02
c[44][19] = 1451.92
c[44][20] = 1394.28
c[44][21] = 1310.08
c[44][22] = 1011.96
c[44][23] = 1093.93
c[44][24] = 1237.67
c[44][25] = 1171.38
c[44][26] = 1044.41
c[44][27] = 1331.84
c[44][28] = 1633.5
c[44][29] = 1156.01
c[44][30] = 1427.03
c[44][31] = 1169.01
c[44][32] = 1070.95
c[44][33] = 1290.43
c[44][34] = 1580.96
c[44][35] = 1014.08
c[44][36] = 1116.69
c[44][37] = 1260.77
c[44][38] = 1418.25
c[44][39] = 864.359
c[44][40] = 1277.3
c[44][41] = 1417.71
c[44][42] = 1411.53
c[44][43] = 1278.68
c[44][44] = 1348.11
c[44][45] = 1186.78
c[44][46] = 1099.69
c[44][47] = 1213.09
c[44][48] = 1144.35
c[44][49] = 1294.82
c[44][50] = 1216.05
c[45][1] = 1333.7
c[45][2] = 1246.47
c[45][3] = 1348.76
c[45][4] = 1218.78
c[45][5] = 1117.59
c[45][6] = 1392.44
c[45][7] = 1014.51
c[45][8] = 1141.07
c[45][9] = 1216.82
c[45][10] = 1052.1
c[45][11] = 1217.98
c[45][12] = 1067.92
c[45][13] = 1336.68
c[45][14] = 1521.58
c[45][15] = 1323.1
c[45][16] = 1236.3
c[45][17] = 1128.45
c[45][18] = 1185.02
c[45][19] = 1451.92
c[45][20] = 1394.28
c[45][21] = 1310.08
c[45][22] = 1011.96
c[45][23] = 1093.93
c[45][24] = 1237.67
c[45][25] = 1171.38
c[45][26] = 1044.41
c[45][27] = 1331.84
c[45][28] = 1633.5
c[45][29] = 1156.01
c[45][30] = 1427.03
c[45][31] = 1169.01
c[45][32] = 1070.95
c[45][33] = 1290.43
c[45][34] = 1580.96
c[45][35] = 1014.08
c[45][36] = 1116.69
c[45][37] = 1260.77
c[45][38] = 1418.25
c[45][39] = 864.359
c[45][40] = 1277.3
c[45][41] = 1417.71
c[45][42] = 1411.53
c[45][43] = 1278.68
c[45][44] = 1348.11
c[45][45] = 1186.78
c[45][46] = 1099.69
c[45][47] = 1213.09
c[45][48] = 1144.35
c[45][49] = 1294.82
c[45][50] = 1216.05
c[46][1] = 1333.7
c[46][2] = 1246.47
c[46][3] = 1348.76
c[46][4] = 1218.78
c[46][5] = 1117.59
c[46][6] = 1392.44
c[46][7] = 1014.51
c[46][8] = 1141.07
c[46][9] = 1216.82
c[46][10] = 1052.1
c[46][11] = 1217.98
c[46][12] = 1067.92
c[46][13] = 1336.68
c[46][14] = 1521.58
c[46][15] = 1323.1
c[46][16] = 1236.3
c[46][17] = 1128.45
c[46][18] = 1185.02
c[46][19] = 1451.92
c[46][20] = 1394.28
c[46][21] = 1310.08
c[46][22] = 1011.96
c[46][23] = 1093.93
c[46][24] = 1237.67
c[46][25] = 1171.38
c[46][26] = 1044.41
c[46][27] = 1331.84
c[46][28] = 1633.5
c[46][29] = 1156.01
c[46][30] = 1427.03
c[46][31] = 1169.01
c[46][32] = 1070.95
c[46][33] = 1290.43
c[46][34] = 1580.96
c[46][35] = 1014.08
c[46][36] = 1116.69
c[46][37] = 1260.77
c[46][38] = 1418.25
c[46][39] = 864.359
c[46][40] = 1277.3
c[46][41] = 1417.71
c[46][42] = 1411.53
c[46][43] = 1278.68
c[46][44] = 1348.11
c[46][45] = 1186.78
c[46][46] = 1099.69
c[46][47] = 1213.09
c[46][48] = 1144.35
c[46][49] = 1294.82
c[46][50] = 1216.05
c[47][1] = 1333.7
c[47][2] = 1246.47
c[47][3] = 1348.76
c[47][4] = 1218.78
c[47][5] = 1117.59
c[47][6] = 1392.44
c[47][7] = 1014.51
c[47][8] = 1141.07
c[47][9] = 1216.82
c[47][10] = 1052.1
c[47][11] = 1217.98
c[47][12] = 1067.92
c[47][13] = 1336.68
c[47][14] = 1521.58
c[47][15] = 1323.1
c[47][16] = 1236.3
c[47][17] = 1128.45
c[47][18] = 1185.02
c[47][19] = 1451.92
c[47][20] = 1394.28
c[47][21] = 1310.08
c[47][22] = 1011.96
c[47][23] = 1093.93
c[47][24] = 1237.67
c[47][25] = 1171.38
c[47][26] = 1044.41
c[47][27] = 1331.84
c[47][28] = 1633.5
c[47][29] = 1156.01
c[47][30] = 1427.03
c[47][31] = 1169.01
c[47][32] = 1070.95
c[47][33] = 1290.43
c[47][34] = 1580.96
c[47][35] = 1014.08
c[47][36] = 1116.69
c[47][37] = 1260.77
c[47][38] = 1418.25
c[47][39] = 864.359
c[47][40] = 1277.3
c[47][41] = 1417.71
c[47][42] = 1411.53
c[47][43] = 1278.68
c[47][44] = 1348.11
c[47][45] = 1186.78
c[47][46] = 1099.69
c[47][47] = 1213.09
c[47][48] = 1144.35
c[47][49] = 1294.82
c[47][50] = 1216.05
c[48][1] = 1333.7
c[48][2] = 1246.47
c[48][3] = 1348.76
c[48][4] = 1218.78
c[48][5] = 1117.59
c[48][6] = 1392.44
c[48][7] = 1014.51
c[48][8] = 1141.07
c[48][9] = 1216.82
c[48][10] = 1052.1
c[48][11] = 1217.98
c[48][12] = 1067.92
c[48][13] = 1336.68
c[48][14] = 1521.58
c[48][15] = 1323.1
c[48][16] = 1236.3
c[48][17] = 1128.45
c[48][18] = 1185.02
c[48][19] = 1451.92
c[48][20] = 1394.28
c[48][21] = 1310.08
c[48][22] = 1011.96
c[48][23] = 1093.93
c[48][24] = 1237.67
c[48][25] = 1171.38
c[48][26] = 1044.41
c[48][27] = 1331.84
c[48][28] = 1633.5
c[48][29] = 1156.01
c[48][30] = 1427.03
c[48][31] = 1169.01
c[48][32] = 1070.95
c[48][33] = 1290.43
c[48][34] = 1580.96
c[48][35] = 1014.08
c[48][36] = 1116.69
c[48][37] = 1260.77
c[48][38] = 1418.25
c[48][39] = 864.359
c[48][40] = 1277.3
c[48][41] = 1417.71
c[48][42] = 1411.53
c[48][43] = 1278.68
c[48][44] = 1348.11
c[48][45] = 1186.78
c[48][46] = 1099.69
c[48][47] = 1213.09
c[48][48] = 1144.35
c[48][49] = 1294.82
c[48][50] = 1216.05
c[49][1] = 1333.7
c[49][2] = 1246.47
c[49][3] = 1348.76
c[49][4] = 1218.78
c[49][5] = 1117.59
c[49][6] = 1392.44
c[49][7] = 1014.51
c[49][8] = 1141.07
c[49][9] = 1216.82
c[49][10] = 1052.1
c[49][11] = 1217.98
c[49][12] = 1067.92
c[49][13] = 1336.68
c[49][14] = 1521.58
c[49][15] = 1323.1
c[49][16] = 1236.3
c[49][17] = 1128.45
c[49][18] = 1185.02
c[49][19] = 1451.92
c[49][20] = 1394.28
c[49][21] = 1310.08
c[49][22] = 1011.96
c[49][23] = 1093.93
c[49][24] = 1237.67
c[49][25] = 1171.38
c[49][26] = 1044.41
c[49][27] = 1331.84
c[49][28] = 1633.5
c[49][29] = 1156.01
c[49][30] = 1427.03
c[49][31] = 1169.01
c[49][32] = 1070.95
c[49][33] = 1290.43
c[49][34] = 1580.96
c[49][35] = 1014.08
c[49][36] = 1116.69
c[49][37] = 1260.77
c[49][38] = 1418.25
c[49][39] = 864.359
c[49][40] = 1277.3
c[49][41] = 1417.71
c[49][42] = 1411.53
c[49][43] = 1278.68
c[49][44] = 1348.11
c[49][45] = 1186.78
c[49][46] = 1099.69
c[49][47] = 1213.09
c[49][48] = 1144.35
c[49][49] = 1294.82
c[49][50] = 1216.05
c[50][1] = 1333.7
c[50][2] = 1246.47
c[50][3] = 1348.76
c[50][4] = 1218.78
c[50][5] = 1117.59
c[50][6] = 1392.44
c[50][7] = 1014.51
c[50][8] = 1141.07
c[50][9] = 1216.82
c[50][10] = 1052.1
c[50][11] = 1217.98
c[50][12] = 1067.92
c[50][13] = 1336.68
c[50][14] = 1521.58
c[50][15] = 1323.1
c[50][16] = 1236.3
c[50][17] = 1128.45
c[50][18] = 1185.02
c[50][19] = 1451.92
c[50][20] = 1394.28
c[50][21] = 1310.08
c[50][22] = 1011.96
c[50][23] = 1093.93
c[50][24] = 1237.67
c[50][25] = 1171.38
c[50][26] = 1044.41
c[50][27] = 1331.84
c[50][28] = 1633.5
c[50][29] = 1156.01
c[50][30] = 1427.03
c[50][31] = 1169.01
c[50][32] = 1070.95
c[50][33] = 1290.43
c[50][34] = 1580.96
c[50][35] = 1014.08
c[50][36] = 1116.69
c[50][37] = 1260.77
c[50][38] = 1418.25
c[50][39] = 864.359
c[50][40] = 1277.3
c[50][41] = 1417.71
c[50][42] = 1411.53
c[50][43] = 1278.68
c[50][44] = 1348.11
c[50][45] = 1186.78
c[50][46] = 1099.69
c[50][47] = 1213.09
c[50][48] = 1144.35
c[50][49] = 1294.82
c[50][50] = 1216.05
2009101
